id;subject_rf;name_full;name_short;name_employee;inn;orn;legal_address;actual_address;phone;email;site;count_mkd;area_total;w_summ
8930699;"Пермский край";"Товарищество собственников жилья ""25 Октября,81""";"ТСЖ ""25 Октября, 81""";"Ирина Георгиевна Земерова";5904640973;1145958034529;"г. Пермь, ул. 25 Октября, д. 81";"г. Пермь, ул. 25 Октября, д. 81";89129897436;ilavrik@bk.ru;;1;4770,00;31,50
8913772;"Пермский край";"Товарищество собственников жилья «25 октября 83»";"ТСЖ «25 октября 83»";"Дмитрий Александрович Петухов";5904994651;1145958012815;"г. Пермь, ул. 25 Октября, д. 83, п. 16";"г. Пермь, ул. 25 Октября, д. 83, п. 16";"7 (902) 634 07";25ok83@mail.ru;;1;4757,90;24,50
8922497;"Пермский край";"Товарищество собственников жилья -2 ""БРИГ""";"ТСЖ-2""БРИГ""";"Владимир Вениаминович Картазаев";5920025333;1065920021133;"г. Чайковский, ул. Кабалевского, д. 12, п. 68";"г. Чайковский, ул. Кабалевского, д. 12, п. 68";34241-41161;kart53@yandex.ru;;1;4546,80;23,50
8940159;"Пермский край";"Товарищество собственников жилья ""30 лет Победы,42""";"ТСЖ ""30 лет Победы,42""";"Любовь Алексеевна Вязьмина";5911079149;1185958013867;"г. Березники, ул. 30 лет Победы, д. 42, п. 56";"г. Березники, ул. 30 лет Победы, д. 42, п. 56";89922372030;rescha83a@yandex.ru;0;1;9608,80;33,50
8934397;"Пермский край";"Товарищество собственников жилья-4";ТСЖ-4;"Надежда Ивановна Виноградова";5920025911;1065920023751;"г. Чайковский, ул. Вокзальная, д. 19";"г. Чайковский, ул. Вокзальная, д. 19";89827937731;Ler43777@yandex.ru;;1;;17,50
8925821;"Пермский край";"Товарищество собственников жилья №56";"ТСЖ № 56";"Надежда Владимировна Болтычева";5905252620;1075900005444;"г. Пермь, ул. Чердынская, д. 21";"г. Пермь, ул. Чердынская, д. 21";89124862023;;;1;4368,20;32,00
8930120;"Пермский край";"Товарищество собственников жилья ""Кондоминиум-57""";ТСЖ-57;"Валентина Николаевна Сметанникова";5904041352;1025900906877;"г. Пермь, ул. Холмогорская, д. 4, к. 2";"г. Пермь, ул. Холмогорская, д. 4, к. 2";8-919-499-82-70;tsgs-57@mail.ru;;1;7657,00;28,50
8930758;"Пермский край";"Товарищество собственников жилья ""ТСЖ-69""";ТСЖ-69;"Елена Юрьевна Унанян";5906024835;1025901377039;"г. Пермь, ул. Гашкова, д. 35";"г. Пермь, ул. Гашкова, д. 35";89504411789;tsg69.perm@yandex.ru;;1;4619,90;32,50
8931983;"Пермский край";"Товарищество собственников жилья № 7";"ТСЖ № 7";"Иршат Мукодесович Валиуллов";5921023346;1085921000461;"г. Чусовой, ул. 50 лет ВЛКСМ, д. 29б, к. 2, п. 13";"г. Чусовой, ул. 50 лет ВЛКСМ, д. 29б, к. 2, п. 13";89125885024;valiullv@yandex.ru;www.reformagkh.ru;1;3849,20;28,00
7768730;"Пермский край";"Товарищество собственников жилья №7 ""Чайка""";"ТСЖ №7 ""Чайка""";"Григорий Владимирович Михеев";5920025968;1065920023806;"г. Чайковский, ул. Советская, д. 28";"г. Чайковский, ул. Советская, д. 28";89223138866;avb-1969@yandex.ru;;1;;20,00
8926867;"Пермский край";"товарищество собственников жилья ""ТСЖ-81""";"""ТСЖ-81""";"Любовь Дмитриевна Подщищалова";5906024923;1025901383210;"г. Пермь, ул. Гашкова, д. 28/3";"г. Пермь, ул. Гашкова, д. 28";+7(919)4408634;tsg-81@mail.ru;;1;8169,10;22,50
8928059;"Пермский край";"Товарищество собственников жилья 88";"ТСЖ 88";"Ирина Александровна Беляева";5906025003;1025901373321;"г. Пермь, ул. Гашкова, д. 34";"г. Пермь, ул. Гашкова, д. 34";(342)267-42-88;BIA2405@yandex.ru;http://gkh-perm.ru;1;6621,70;28,50
8922113;"Пермский край";"Товарищество собственников жилья №9";"ТСЖ №9";"Лидия Яковлевна Балдина";5920024770;1065920019868;"г. Чайковский, ул. Мира, д. 6";"г. Чайковский, ул. Мира, д. 6";"(34241) 3-37-85";tsg-9-mira-6@yandex.ru;;1;3227,50;31,00
8741859;"Пермский край";"Товарищество собственников жилья ""Абрамовский двор""";"ТСЖ ""Абрамовский двор""";"Марат Тафкилович Шакиров";5911068299;1125911002800;"г. Березники, ул. Ломоносова, д. 151, п. 59";"г. Березники, ул. Ломоносова, д. 151, п. 59";"(3424) 24-15-95";abramovskiydvor@mail.ru;;1;3334,80;24,50
8921497;"Пермский край";"Товарищество собственников жилья ""Авангард""";"ТСЖ ""Авангард""";"Дарья Викторовна Докучаева";5911058188;1095911000020;"г. Березники, пр-кт. Ленина, д. 41";"г. Березники, пр-кт. Ленина, д. 41";89082529661;belova08.06@mail.ru;;1;6739,90;35,50
8927039;"Пермский край";"Товарищество собственников жилья ""Авиатор""";"ТСЖ ""Авиатор""";"Наталья Леонидовна Снурникова";5904180860;1085904001677;"г. Пермь, ул. Запорожская, д. 1";"г. Пермь, ул. Запорожская, д. 1";2419948;aviator.tszh@mail.ru;http://gkh-herm.ru/;1;18973,00;29,50
8937529;"Пермский край";"Товарищество собственников жилья ""Автозаводская 25""";"ТСЖ ""Автозаводская 25""";"Ольга Владимировна Тихомирова";5908075610;1175958012680;"г. Пермь, ул. Автозаводская, д. 25";"г. Пермь, ул. Автозаводская, д. 25";+7(342)2469085;tsg-a25@mail.ru;;1;;16,50
7642601;"Пермский край";"Товарищество собственников жилья ""Азина 21""";"ТСЖ ""Азина 21""";"Галина Петровна Варянина";5920034602;1105920001549;"г. Чайковский, ул. Азина, д. 21";"г. Чайковский, ул. Азина, д. 21";"(34241) 6-26-82";tszh.azina21@yandex.ru;;1;3015,90;28,00
8939363;"Пермский край";"Товарищество собственников жилья ""Азина-3""";"ТСЖ ""Азина-3""";"Назар Николаевич Полищук";5920046534;1175958003858;"г. Чайковский, ул. Азина, д. 3, п. 44";"г. Чайковский, ул. Азина, д. 3, п. 44";89226430101;Polishchuk-tszh-azina3@mail.ru;;1;5932,40;28,50
7744486;"Пермский край";"Товарищество собственников жилья «Азинское»";"ТСЖ «Азинское»";"Любовь Николаевна Шувалова";5920029218;1085920000539;"г. Чайковский, ул. Азина, д. 9, п. 70";"г. Чайковский, ул. Азина, д. 9, п. 70";8-922-646-29-76;tsg.azinskoe@gmail.com;http://azinskoe.ru;1;;17,50
8714792;"Пермский край";"товарищество собственников жилья ""Академика Королева-4""";"ТСЖ ""Академика Королева-4""";"Алексей Юрьевич Тараканов";5902890223;1125902004854;"г. Пермь, ул. Академика Королева, д. 4";"г. Пермь, ул. Академика Королева, д. 4";89679040144;akademikakoroleva4@mail.ru;akademikakoroleva4.reformagkh.ru;1;5090,20;29,50
8928429;"Пермский край";"Товарищество собственников жилья ""Академика Королева, 4а""";"ТСЖ ""Академика Королева, 4а""";"Ольга Владимировна Ральникова";5902603976;1065900050040;"г. Пермь, ул. Академика Королева, д. 4, к. А";"г. Пермь, ул. Академика Королева, д. 4, к. А";239-12-82;koroleva4a@yandex.ru;;1;5421,00;32,50
8931956;"Пермский край";"Товарищество собственников жилья ""Акварели""";"ТСЖ ""АКВАРЕЛИ""";"Сергей Геннадьевич Бугалевич";5903086907;1085903002646;"г. Пермь, ул. Вильвенская, д. 6";"г. Пермь, ул. Вильвенская, д. 6";8(3422)27-10-10;akvareli@list.ru;http://gkh-crm.ru/uk793;1;17491,10;31,50
7671307;"Пермский край";"Товарищество собственников жилья  ""Алиса""";"ТСЖ ""Алиса""";"Александр Яковлевич Чернышов";5920029169;1085920000495;"г. Чайковский, ул. Советская, д. 18/1, п. 36";"г. Чайковский, ул. Советская, д. 18/1, п. 36";"8 (34214) 6-57-55";AlisaTSG@yandex.ru;;1;6263,30;32,50
8931052;"Пермский край";"Товарищество собственников жилья ""Алмаз""";"ТСЖ ""Алмаз""";"Тамара Александровна Осенкова";5919004515;1065919023609;"г. Красновишерск, ул. Советская, д. 7";"г. Красновишерск, ул. Советская, д. 7";8-34243-21832;tsgalmaz7@mail.ru;;1;1899,60;31,00
